time_utc,et,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms,q_w,q_x,q_y,q_z,r00,r01,r02,r10,r11,r12,r20,r21,r22
2021-06-10T05:30:00,676575069.1846827,963.549897939379,-2335.2479595022965,2684.347759994361,0.0,0.0,0.0,0.29207669118408386,-0.47232544861214587,-0.8016455224273796,-0.2212788589821136,-0.3831997541205852,0.8865359559378306,-0.25925267071202945,0.6280143680958898,0.45588867432181823,0.6306849214070491,0.6773152160604718,0.07886390463635468,-0.7314537460690625
2021-06-10T05:31:00,676575129.1846827,884.83533602227,-2204.2205778008656,2820.2831965148043,0.0,0.0,0.0,0.2704525585836278,-0.48080529500442876,-0.8079344544136987,-0.20718011299956565,-0.39136336370254743,0.8889831106939965,-0.23778929002849025,0.6648535441004859,0.4518053381463829,0.5948459475523524,0.6362424714277186,0.07470585869433771,-0.7678636286661135
2021-06-10T05:32:00,676575189.1846827,804.5715628745327,-2065.8148476058986,2947.545749955607,0.0,0.0,0.0,0.24868829805951959,-0.48900644384819625,-0.8135201079563793,-0.19290376417748176,-0.3980536565664008,0.8915789675866451,-0.21596349471901446,0.6996873323763539,0.44732167128219896,0.5570825426392056,0.59328822962046,0.07064182159622195,-0.8018845363488363
2021-06-10T05:33:00,676575249.1846827,723.0676839592898,-1920.4489112091078,3065.757580859936,0.0,0.0,0.0,0.22680212945849507,-0.4968836063074463,-0.818415191774893,-0.178505041183895,-0.4033349517119972,0.8942848308109854,-0.19384415933643062,0.7323435369726505,0.4424852641096852,0.5175709950336956,0.5486290737664825,0.06679395501951452,-0.833393488690056
2021-06-10T05:34:00,676575309.1846827,640.6322885426312,-1768.5629990942143,3174.5688393848113,0.0,0.0,0.0,0.20481281175540042,-0.5045461827450979,-0.8225695574798783,-0.16390297351041128,-0.40696972323639463,0.8971875182570703,-0.17155232861320086,0.7629098028181175,0.43713792950359137,0.47631823747714563,0.5023388071141965,0.0629681480832352,-0.8623750548305849
2021-06-10T05:35:00,676575369.1846827,557.572185332571,-1610.6180413166076,3273.658854946758,0.0,0.0,0.0,0.18272737218333454,-0.5116461665881242,-0.8261712628433191,-0.14923120358197883,-0.40965781534130125,0.89995197051469,-0.1492210611693905,0.7908774678015253,0.43189649618630266,0.4335645828545529,0.4546353541615961,0.05959754482125468,-0.8886815106648942
2021-06-10T05:36:00,676575429.1846827,474.19106909769255,-1447.0939515187113,3362.736591241096,0.0,0.0,0.0,0.16055368634168068,-0.5189291062800536,-0.8287745482755253,-0.13441668270040352,-0.4098701929149642,0.9033126591152867,-0.1266201596978937,0.8169882834618074,0.4252894761344077,0.389434212897956,0.40563107578929347,0.05617028904493021,-0.9123093384278325
2021-06-10T05:37:00,676575489.1846827,390.7886109269187,-1278.4883239784365,3441.540973876409,0.0,0.0,0.0,0.13829433277799857,-0.5256459865224739,-0.830836954836587,-0.1195028403518954,-0.4091419487486069,0.9065053526718936,-0.10416770781484028,0.8403990903857294,0.4188307360012894,0.34396247391169976,0.35543246145087926,0.05318702997746649,-0.9331874973386349
2021-06-10T05:38:00,676575549.1846827,307.6595754611267,-1105.3150489009456,3509.841531844906,0.0,0.0,0.0,0.11597279979960798,-0.5319898219073711,-0.8322350294390735,-0.10450834831796088,-0.4070742781872075,0.9097213817064698,-0.08183849769170604,0.8612408786790039,0.412129669037631,0.2973437149010395,0.30422800812972806,0.050558318455068973,-0.951256629676984
2021-06-10T05:39:00,676575609.1846827,225.09285629600026,-928.1028908817766,3567.438924341207,0.0,0.0,0.0,0.09358776559798021,-0.5379694807572256,-0.8329612519200648,-0.08947469309216555,-0.40366033580835736,0.9129629375807732,-0.0596406564263815,0.87946799116453,0.4051662341397275,0.24975262807437626,0.25217927316119915,0.048363181418478896,-0.9664712188528808
2021-06-10T05:40:00,676575669.1846827,143.37047367640582,-747.3939975344922,3614.165410524071,0.0,0.0,0.0,0.07116692565791695,-0.543637902071177,-0.8329866238840404,-0.07433965667339393,-0.39878620024809985,0.9162672509631655,-0.03773448428275858,0.8951051516835237,0.39786289375466255,0.20122595558918893,0.19938990426122033,0.04646980294308739,-0.9788177682761651
2021-06-10T05:41:00,676575729.1846827,62.766675218822456,-563.742340473005,3649.8850840616215,0.0,0.0,0.0,0.04870524851170488,-0.5489611979949065,-0.8323279812819891,-0.05915685453486276,-0.39253880372682004,0.9195940300610681,-0.016127846873032425,0.9080690328559029,0.3902841393150763,0.15195039377123942,0.14602711781330724,0.04500122748473895,-0.9882565306579082
2021-06-10T05:42:00,676575789.1846827,-16.452878620760657,-377.7121885045583,3674.4940897972824,0.0,0.0,0.0,0.026221684729980776,-0.5538321748320653,-0.8310537062984001,-0.043955461758451976,-0.38516469074141235,0.9228337356437644,0.0051046414023848685,0.918223390602201,0.38267567900477195,0.1021035241763702,0.09227115452333962,0.04401387344930624,-0.9947606812630456
2021-06-10T05:43:00,676575849.1846827,-94.0318869575251,-189.87657010378507,3687.920720240799,0.0,0.0,0.0,0.003726857381933472,-0.5583246662654621,-0.8291172239232883,-0.028710739582162633,-0.37651935514723034,0.9260471963473378,0.025879824897957704,0.9256191930203276,0.3748985209444112,0.05177073020626838,0.03823983148382448,0.04344754459032024,-0.9983236079333998
2021-06-10T05:44:00,676575909.1846827,-169.72400624573788,-0.8158963071987273,3690.125579907838,0.0,0.0,0.0,0.018762312501840423,0.5624091749704245,0.8265366076926908,0.01345851709991325,-0.3666877910773395,0.9291985174233194,0.046153863252457794,0.9302085690378792,0.36702957645311535,0.0011437207472779765,-0.015877089258507587,0.043352107526067496,-0.9989336878941094
2021-06-10T05:45:00,676575969.1846827,-243.29342244748318,188.88363730236347,3681.102029762339,0.0,0.0,0.0,0.0412450168318097,0.5660378580406727,0.8233448390538326,-0.0018077208549873351,-0.35579998370254196,0.9322378172079298,0.065871266608933,0.9319395792995651,0.3591957508200756,-0.04966923723746569,-0.06996422037170286,0.043715726691850476,-0.9965911614637082
2021-06-10T05:46:00,676576029.1846827,-314.5155831426696,378.6320732371953,3660.8762201779473,0.0,0.0,0.0,0.06370047485324615,0.5692694291368713,0.8195014665850225,-0.01708545634886336,-0.3437491331073035,0.9352109674843831,0.08495280916427439,0.9308575607543551,0.35128080846306375,-0.10052857898124573,-0.12385772109331586,0.0445223528405741,-0.9913006733696441
2021-06-10T05:47:00,676576089.1846827,-383.17783848851946,567.837243189321,3629.506608804246,0.0,0.0,0.0,0.08612245854251602,0.5720508308844262,0.8150422067076575,-0.032356920498440134,-0.33068153803806016,0.9380644581943642,0.10336727080317393,0.9269178280176028,0.3434217531605903,-0.15127735970473746,-0.17740648382715007,0.04578833616348593,-0.9830719036609006
